id,pardon_date,minister,crime,gender
BOE-A-1996-5034,1996-02-02,Juan Alberto Belloch,"un delito de falsedad de documento público y otro delito de malversación de caudales públicos, a la pena de diez años y un día de prisión mayor e inhabilitación absoluta durante el tiempo de la condena",Mujer
BOE-A-1996-6527,1996-03-01,Juan Alberto Belloch,"un delito de negativa al cumplimiento de la prestación social sustitutoria, a la pena de dos años cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena",Hombre
BOE-A-1996-6536,1996-03-01,Juan Alberto Belloch,"un delito de negativa a la realización de la prestación civil sustitutoria, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-27247,1996-11-08,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-15128,1997-06-16,Margarita Mariscal De Gante,"un delito de robo, a la pena de un año de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-21976,1997-10-03,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de dos años y seis meses de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-10826,1998-04-17,Margarita Mariscal De Gante,"un delito de negativa de prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta, con las accesorias legales",Hombre
BOE-A-1998-12874,1998-04-30,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-14532,1998-05-22,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-15794,1998-06-12,Margarita Mariscal De Gante,"un delito de negativa a la prestación social sustitutoria, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-23193,1998-09-04,Margarita Mariscal De Gante,"un delito continuado de falsedad documental, a la pena de dos años y dos meses de prisión y multa de seis meses a razón de 2.000 pesetas diarias por un delito continuado de receptación, a la pena de multa de 250.000 pesetas y un delito continuado de estafa, a la pena de seis meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-23667,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23668,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23669,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23670,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23671,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23672,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23673,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23674,1998-09-18,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
