id,pardon_date,minister,crime,gender
BOE-A-1996-3524,1996-01-15,Juan Alberto Belloch,"un delito de robo, a la pena de cuatro años dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-3591,1996-01-19,Juan Alberto Belloch,"un delito de robo con intimidación y toma de rehenes, a la pena de cuatro años dos meses y un día de prisión menor, y otro delito de tenencia ilícita de armas, a la pena de seis meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio",Hombre
BOE-A-1996-3384,1996-01-19,Juan Alberto Belloch,"un delito de malversación de caudales públicos, a la pena de seis años y un día de prisión mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena e inhabilitación especial durante seis años y un día para el cargo de Secretario de Administración local",Hombre
BOE-A-1996-3585,1996-01-19,Juan Alberto Belloch,"un delito de robo con lesiones, a la pena de seis años y un día de prisión mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-4293,1996-01-27,Juan Alberto Belloch,"un delito continuado de robo, a la pena de cuatro años, dos meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5045,1996-02-02,Juan Alberto Belloch,"un delito de apropiación indebida, a la pena de dos años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5035,1996-02-02,Juan Alberto Belloch,"un delito de quebrantamiento de condena, a la pena de dos meses y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5169,1996-02-09,Juan Alberto Belloch,"un delito de lesiones, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5167,1996-02-09,Juan Alberto Belloch,"un delito contra la propiedad intelectual, a la pena de cinco meses de arresto mayor y multa de 500.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5170,1996-02-09,Juan Alberto Belloch,"un delito de lesiones, a la pena de dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-5172,1996-02-09,Juan Alberto Belloch,"un delito de utilización ilegítima de vehículos de motor ajeno, a la pena de tres meses de arresto mayor y privación del permiso de conducir durante seis meses, y otro delito de atentado a agentes de la autoridad, en concurso ideal con lesiones graves, a las penas de ocho años y un día de prisión mayor y multa de 300.000 pesetas y a dos años cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio",Hombre
BOE-A-1996-6528,1996-03-01,Juan Alberto Belloch,"un delito de negativa al cumplimiento de la prestación social sustitutoria, a la pena de dos años cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena",Hombre
BOE-A-1996-7268,1996-03-08,Juan Alberto Belloch,"un delito de lesiones, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-8529,1996-03-22,Juan Alberto Belloch,"un delito de robo, a la pena de dos meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-8518,1996-03-22,Juan Alberto Belloch,"un delito de robo con lesiones, a la pena de seis años y un día de prisión mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-8530,1996-03-22,Juan Alberto Belloch,"un delito de robo con violencia e intimidación en las personas, a la pena de diez años y un día de prisión mayor, y una falta de lesiones, a la pena de diez días de arresto menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1996-8520,1996-03-22,Juan Alberto Belloch,"un delito de robo con lesiones, a la pena de seis años y un día de prisión mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
